battery_id,cycle_number,SoH,Voltage_measured,Current_measured,Temperature_measured,SoC
B0047,1,83.6263218891919,3.8353999347566927,-0.9958012699937524,6.599977647224706,91.85601321245986
B0047,1,83.6263218891919,3.8334586504689234,-0.9950402476714505,6.646865024546942,91.65365439094319
B0047,1,83.6263218891919,3.831584992261249,-0.9952645518932283,6.694504651211248,91.45124870244588
B0047,1,83.6263218891919,3.8297937798519492,-0.9957710130605544,6.751831846754759,91.24873820489346
B0047,1,83.6263218891919,3.827927852357265,-0.9963114420236246,6.8142232983657625,91.04612193227018
B0047,1,83.6263218891919,3.8262071408263165,-0.9960991222773855,6.850073736982754,90.84355092491302
B0047,1,83.6263218891919,3.8243498764851473,-0.9952529891282929,6.89246836255888,90.64115224757028
B0047,1,83.6263218891919,3.822624018859921,-0.9942035623612262,6.938016270723564,90.43896295445049
B0047,1,83.6263218891919,3.8209044375793693,-0.9954675334747369,7.001118817025859,90.23651873409476
B0047,2,76.12902157245226,4.186635709569866,-0.0016657576690297,5.454956719553112,100.0
B0047,2,76.12902157245226,4.147487896519745,-0.2119737011356272,5.490362849587273,99.94605908989634
B0047,2,76.12902157245226,3.999447043544545,-0.9952652333527987,5.516958002992577,99.72372293092951
B0047,2,76.12902157245226,3.9822248503997923,-0.9949427735485495,5.582577845270954,99.50145787139061
B0047,2,76.12902157245226,3.96911026087839,-0.995774722526217,5.637900534037867,99.27899774800613
B0047,2,76.12902157245226,3.957929740143385,-0.9955320062149554,5.692094620673756,99.05660622783776
B0047,2,76.12902157245226,3.948403274639201,-0.9942176947301364,5.7516283120471146,98.83452835465425
B0047,2,76.12902157245226,3.939501075419893,-0.9946432012814153,5.8060554005931,98.61231807659502
B0047,2,76.12902157245226,3.931619642297426,-0.9950518256444321,5.858647175678406,98.39002661915126
B0047,2,76.12902157245226,3.92440538075732,-0.9957756631588973,5.917153844088253,98.16756497908158
B0047,2,76.12902157245226,3.9176427110201635,-0.9951625862903108,5.9785642438331905,97.94526956368378
B0047,2,76.12902157245226,3.9114573712386513,-0.9945184197078684,6.043468509213387,97.7230936496216
B0047,2,76.12902157245226,3.905720696651834,-0.9949376041280589,6.112646707887774,97.50083040993972
B0047,2,76.12902157245226,3.9003168897491034,-0.9950801118176861,6.176703787171346,97.27853194122972
B0047,2,76.12902157245226,3.895401752321256,-0.9951690327927246,6.232114646071135,97.0562220035171
B0047,2,76.12902157245226,3.890605362016682,-0.9943323943858793,6.289699170554206,96.83409102963884
B0047,2,76.12902157245226,3.8862421211378186,-0.9951224034593368,6.337393901027864,96.61178573384076
B0047,2,76.12902157245226,3.8822233934127426,-0.995407759788604,6.397382175492952,96.38941675436351
B0047,2,76.12902157245226,3.8782740364849677,-0.996533545750832,6.460555510039169,96.16678354632782
B0047,2,76.12902157245226,3.8744637121162206,-0.9952352025953407,6.512497263551172,95.94447682675786
B0047,2,76.12902157245226,3.8709120438176035,-0.9960210967677254,6.570287024650488,95.72195424963587
B0047,2,76.12902157245226,3.867549404363708,-0.9956687012057818,6.6256354486238624,95.49953723371227
B0047,2,76.12902157245226,3.8643155399706535,-0.9961807781734989,6.675854758818264,95.27698417444293
B0047,2,76.12902157245226,3.8612240748238404,-0.9958475824360918,6.726645490472718,95.05452920779759
B0047,2,76.12902157245226,3.85822170152455,-0.9955695656371933,6.784185844731672,94.83212108878439
B0047,2,76.12902157245226,3.8553938859292787,-0.9960253324494016,6.8377975974143785,94.60960977840712
B0047,2,76.12902157245226,3.852651948461776,-0.9963721252300461,6.886927125495196,94.38702574546517
B0047,2,76.12902157245226,3.8498769359629192,-0.9958727164960481,6.944711346368913,94.16456187778107
B0047,2,76.12902157245226,3.8472961781608173,-0.9944451015569189,7.007105328849723,93.94241400479098
B0047,2,76.12902157245226,3.844834696121492,-0.9938758179364393,7.062498365972646,93.72038003773896
B0047,2,76.12902157245226,3.842313674051478,-0.995893380601315,7.099730373959748,93.49790699468079
B0047,2,76.12902157245226,3.8400199171913223,-0.9936834626411742,7.1593874943550455,93.27592353154998
B0047,2,76.12902157245226,3.8376014600026607,-0.9938073984293333,7.213566345450731,93.05391116349232
B0047,2,76.12902157245226,3.8352103547822884,-0.9968453416822087,7.260954849314556,92.83116925161208
B0047,2,76.12902157245226,3.8329117909991375,-0.995075631061791,7.319521750934064,92.60891079928282
B0047,2,76.12902157245226,3.8306706903850567,-0.9950354604797863,7.371184576476634,92.38661779646839
B0047,2,76.12902157245226,3.828395824840758,-0.9941199335037816,7.4174395255890895,92.1645555721512
B0047,2,76.12902157245226,3.8261446058199216,-0.9944161738261992,7.46765500268171,91.9423945067854
B0047,2,76.12902157245226,3.823862046314333,-0.9952209317117975,7.512914150976344,91.72006337410383
B0047,2,76.12902157245226,3.8215729549930453,-0.99493995322042,7.551335660731498,91.49780827874325
B0047,2,76.12902157245226,3.8193553202235075,-0.9951249627636184,7.59285869226975,91.27548941530074
B0047,2,76.12902157245226,3.8171173445934667,-0.9959398649267107,7.638148461344232,91.05300898882182
B0047,2,76.12902157245226,3.814797437185852,-0.9956528123059136,7.680458438328377,90.83057614641719
B0047,2,76.12902157245226,3.812580021382632,-0.9969443902466986,7.726678608053358,90.60787199115795
B0047,2,76.12902157245226,3.810166069027643,-0.9949614338084286,7.781458349640754,90.3856015903852
B0047,2,76.12902157245226,3.807940105580125,-0.9957799084753026,7.823828708224118,90.16314898585554
B0047,2,76.12902157245226,3.805593420416128,-0.9971202103476237,7.779330900388242,89.94038789646653
B0047,2,76.12902157245226,3.802984144952169,-0.9979947776147651,7.623618332812491,89.71742782333558
B0047,2,76.12902157245226,3.800287852333786,-0.9965370875679089,7.424480235913527,89.494833596243
B0047,2,76.12902157245226,3.797582281275155,-0.9948038546000584,7.220630733595602,89.27228370355397
B0047,3,75.31479494159613,4.199922751479228,-0.0034751029399833,6.145254125961212,100.0
B0047,3,75.31479494159613,4.162307316094542,-0.20866458800812576,6.167993225323726,99.94621609864981
B0047,3,75.31479494159613,4.02002379515289,-0.9968435288300712,6.210165859441702,99.7211190777067
B0047,3,75.31479494159613,4.0023136634145455,-0.9969073615128323,6.262679300300401,99.49600871208104
B0047,3,75.31479494159613,3.9887458061564973,-0.9942411273406434,6.28861272293791,99.27153357855347
B0047,3,75.31479494159613,3.977602491796803,-0.9980061044891145,6.193504687618827,99.0461027365876
B0047,3,75.31479494159613,3.967087359757286,-0.9959986202722304,5.95732412914857,98.82124295815095
B0047,3,75.31479494159613,3.957644019495417,-0.996247904482223,5.772712417656865,98.5962655362473
B0047,3,75.31479494159613,3.94885988436688,-0.9941695258417677,5.682575554743858,98.37181443557915
B0047,3,75.31479494159613,3.9408693108031905,-0.9916692822662527,5.606649566323394,98.14790694839625
B0047,3,75.31479494159613,3.933294661111891,-0.9938673911631891,5.514640846400586,97.9234296473826
B0047,3,75.31479494159613,3.9260505675364517,-0.996088941323701,5.43133026271773,97.69851500172308
B0047,3,75.31479494159613,3.9192891251802737,-0.9950808054826341,5.3685311318671145,97.47382001850515
B0047,3,75.31479494159613,3.9128073551773004,-0.9951784279564562,5.297039721716278,97.2490915336919
B0047,3,75.31479494159613,3.9065639691112333,-0.9956056614266475,5.204522034927024,97.0242854645199
B0047,3,75.31479494159613,3.900778792115246,-0.9935053378442924,5.153281660819358,96.7999407839583
B0047,3,75.31479494159613,3.894734118099835,-0.9943078698168196,5.084556046111758,96.57541090159461
B0047,3,75.31479494159613,3.889267129827876,-0.9976644261318434,5.031081110589324,96.35012918757523
B0047,3,75.31479494159613,3.8838756397325107,-0.9956763687869974,4.9460192291701155,96.12532219887967
B0047,3,75.31479494159613,3.878931986397926,-0.9953654173368145,4.956553261073497,95.90056241799293
B0047,3,75.31479494159613,3.8738987028249916,-0.9945565679585284,4.9293432326962145,95.67599581577066
B0047,3,75.31479494159613,3.86921699683969,-0.9962866293911558,4.941552903308877,95.45099357431447
B0047,3,75.31479494159613,3.8646790379628935,-0.9966007507231268,5.0763285529889455,95.22595830585307
B0047,3,75.31479494159613,3.8604651083659567,-0.9955734721874905,5.215342836306754,95.00116163127687
B0047,3,75.31479494159613,3.856386896078621,-0.9953061207400972,5.322971967613737,94.77640672244662
B0047,3,75.31479494159613,3.85255428065811,-0.9953108910147475,5.425794748542807,94.55166039400818
B0047,3,75.31479494159613,3.849009759723113,-0.9946013546925775,5.525105761647898,94.32707690566347
B0047,3,75.31479494159613,3.845601549176848,-0.994440738417845,5.602336418552524,94.10251474875844
B0047,3,75.31479494159613,3.842495403862679,-0.995186071717958,5.6613114580429915,93.87779669433095
B0047,3,75.31479494159613,3.839492668791624,-0.9945459589206246,5.739983587301584,93.65321537692286
B0047,3,75.31479494159613,3.836481653347683,-0.9956546939994572,5.78769383196709,93.42838360059285
B0047,3,75.31479494159613,3.833566609269347,-0.9972729609530067,5.835609674958451,93.20319035756089
B0047,3,75.31479494159613,3.8307585304059506,-0.9962731992494462,5.901100085994408,92.97823253699454
B0047,3,75.31479494159613,3.8279647829410335,-0.9964828125629505,5.955662884742462,92.75321295318031
B0047,3,75.31479494159613,3.8254416716174644,-0.997749655116258,6.0027955301540015,92.5278907619941
B0047,3,75.31479494159613,3.8228229188247753,-0.9997319366375346,6.067789647051213,92.30211145709386
B0047,3,75.31479494159613,3.8202562542935024,-0.9974601584731022,6.102467013790303,92.07692322229694
B0047,3,75.31479494159613,3.8177458495423213,-0.9953506131163572,6.150407376949342,91.852176283278
B0047,3,75.31479494159613,3.815253572920164,-0.995818487643254,6.202738178323838,91.62729321056503
B0047,3,75.31479494159613,3.8127373812001184,-0.9960931997170204,6.243140687622938,91.40237558367043
B0047,3,75.31479494159613,3.8102184467923226,-0.99563979748177,6.292711631834251,91.17754743480529
B0047,3,75.31479494159613,3.8077937401554856,-0.9960963233187529,6.3553358742104935,90.95261659039953
B0047,3,75.31479494159613,3.805421742145234,-0.9961402157445228,6.406011735283907,90.7276836050867
B0047,3,75.31479494159613,3.8028847415895752,-0.9955415778650777,6.459098736545979,90.5028758377872
B0047,3,75.31479494159613,3.800348783733801,-0.996720809321737,6.510364246474783,90.27780786658377
B0047,3,75.31479494159613,3.797923687800169,-0.9961348312617126,6.533997328824122,90.05287179370207
B0047,3,75.31479494159613,3.795387631157599,-0.9951277144978171,6.580630254080866,89.82817229054756
B0047,3,75.31479494159613,3.7929996574215523,-0.9959233931607282,6.637471909313397,89.60326936937244
B0047,3,75.31479494159613,3.790405878818875,-0.995876715373483,6.686185847069388,89.37839327808881
B0047,3,75.31479494159613,3.787784047894699,-0.9957080497399984,6.733765805972797,89.15352194699295
B0047,4,74.08786893001343,4.199568876812779,-0.0008961368772834,4.553269274801158,100.0
B0047,4,74.08786893001343,4.16039405792431,-0.20540538648793077,4.584128737994876,99.94605078291362
B0047,4,74.08786893001343,4.009781245402194,-0.9957690611781757,4.612758410943822,99.71747442454057
B0047,4,74.08786893001343,3.991119581345179,-0.9949275534816407,4.647987965665122,99.48908968977258
B0047,4,74.08786893001343,3.97702452878601,-0.9951810553288152,4.711737859584591,99.26064267853982
B0047,4,74.08786893001343,3.965022113934442,-0.995049725393671,4.77116206371391,99.03223282032941
B0047,4,74.08786893001343,3.9543007462616617,-0.9946797048199331,4.8393645920244035,98.80391150398727
B0047,4,74.08786893001343,3.9446635517864257,-0.9954292203821641,4.904214714965204,98.57539617756322
B0047,4,74.08786893001343,3.9358507466013783,-0.9961154160395891,4.971881417769179,98.34673287753041
B0047,4,74.08786893001343,3.9278507536740386,-0.9959840676068665,5.038531619016739,98.11811155827266
B0047,4,74.08786893001343,3.920541491052019,-0.9956561494088854,5.107836286506895,97.88956091859656
B0047,4,74.08786893001343,3.913685981491111,-0.9957234210642523,5.180087586254761,97.66099073606084
B0047,4,74.08786893001343,3.907212519312047,-0.9957142488861536,5.2464256873676485,97.43242934669249
B0047,4,74.08786893001343,3.901207434461692,-0.9957069102530981,5.30214852944603,97.20385778364435
B0047,4,74.08786893001343,3.895669044407425,-0.9966541358138591,5.356744104399542,96.97508034364935
B0047,4,74.08786893001343,3.8905820397834567,-0.9958572383269865,5.433511383242725,96.74648156838138
B0047,4,74.08786893001343,3.8855875063430685,-0.9960875858462479,5.492132969126868,96.51783163554047
B0047,4,74.08786893001343,3.8808768296742726,-0.9946453397346633,5.555877864766235,96.28952335104674
B0047,4,74.08786893001343,3.876487096454588,-0.9948933812091035,5.63086331740069,96.06114111673452
B0047,4,74.08786893001343,3.8724536492687633,-0.9953960519821543,5.696480135428193,95.8326401829882
B0047,4,74.08786893001343,3.8685269134358626,-0.9956829996984198,5.760456758845449,95.6040788004552
B0047,4,74.08786893001343,3.864847668836335,-0.9960840140975569,5.832023488904616,95.37542283516375
B0047,4,74.08786893001343,3.8613363383906956,-0.9961996084465901,5.886502598039657,95.14674693456186
B0047,4,74.08786893001343,3.8579028734010756,-0.9956891620615411,5.948036338881287,94.91819562388628
B0047,4,74.08786893001343,3.854587487467724,-0.9952040293898446,6.027283062874189,94.68974878477223
B0047,4,74.08786893001343,3.8514728914707947,-0.9957992491412938,6.097683642287237,94.46115164454054
B0047,4,74.08786893001343,3.8485309085259956,-0.9962918962193724,6.150677861937386,94.23246399467276
B0047,4,74.08786893001343,3.8456837237411676,-0.9952138934439632,6.207477120656998,94.00400980108519
B0047,4,74.08786893001343,3.8429884966347196,-0.9957594658233776,6.264771862344747,93.77543530136994
B0047,4,74.08786893001343,3.8402855284552264,-0.9954352935473407,6.315130557787319,93.54693381775607
B0047,4,74.08786893001343,3.837687113480092,-0.9955447240822588,6.36488916715256,93.31840758335177
B0047,4,74.08786893001343,3.835209343251347,-0.9950017337793737,6.421044060803629,93.09001349952167
B0047,4,74.08786893001343,3.8326184789084334,-0.9956468553600984,6.477255738045065,92.86145148607385
B0047,4,74.08786893001343,3.830224760117066,-0.9951731175438959,6.540416174890873,92.63302123351194
B0047,4,74.08786893001343,3.827802035112893,-0.9957448573842964,6.579003350913216,92.40443598024326
B0047,4,74.08786893001343,3.8254304332554283,-0.9945346117997682,6.639658266432572,92.17617039222579
B0047,4,74.08786893001343,3.8230930888590677,-0.9942360960171085,6.700276253668519,91.94793539127653
B0047,4,74.08786893001343,3.82073000762761,-0.9954236293423396,6.737484613494946,91.71942197178501
B0047,4,74.08786893001343,3.818424960573063,-0.9960896961267492,6.781482695292518,91.49077300057866
B0047,4,74.08786893001343,3.816104494411075,-0.9956591673968992,6.845212557412286,91.26222471473565
B0047,4,74.08786893001343,3.8136708096077423,-0.9950021847284475,6.900375186303798,91.03382658325084
B0047,4,74.08786893001343,3.8113820442097257,-0.9945433064625375,6.9469296437301855,90.80552896689353
B0047,4,74.08786893001343,3.808993945436921,-0.994956897739818,6.984524881645117,90.5771340157937
B0047,4,74.08786893001343,3.8065113100015178,-0.9961342424463385,7.044465704641406,90.34847308293504
B0047,4,74.08786893001343,3.804324195011088,-0.9953343358694865,7.1059230738197305,90.11999906531219
B0047,4,74.08786893001343,3.80181268969982,-0.9944886167383753,7.114715321875269,89.89172950092997
B0047,4,74.08786893001343,3.7994559416058564,-0.9963965514569119,7.171355575470174,89.66297238414141
B0047,4,74.08786893001343,3.796934802521492,-0.995759683818483,7.223339640731567,89.43441412750421
B0047,4,74.08786893001343,3.7944351708346153,-0.9951350551355232,7.2615689552149085,89.20598726792066
B0047,4,74.08786893001343,3.791955493714046,-0.9947146917979547,7.295932603293938,88.97758628686431
B0047,5,73.26650326234893,4.1993968014662295,0.0004220115914528,4.826283158332467,100.0
B0047,5,73.26650326234893,4.1607496418728696,-0.20418897667253216,4.875002365982217,99.94566043562571
B0047,5,73.26650326234893,4.010808449263897,-0.9960107372806901,4.893623337480324,99.71446485476295
B0047,5,73.26650326234893,3.9923660126289957,-0.9954835060521336,4.938937368449854,99.48339076936998
B0047,5,73.26650326234893,3.978115037315597,-0.9951104018688486,4.9902932823130834,99.25241026199777
B0047,5,73.26650326234893,3.9660053921296856,-0.995523725550109,5.056441763887495,99.02131863362469
B0047,5,73.26650326234893,3.955259397436908,-0.9969855933724178,5.1161180892922475,98.7898690608854
B0047,5,73.26650326234893,3.9456674388878152,-0.9974605845192149,5.1794060526333325,98.55833459397725
B0047,5,73.26650326234893,3.936911606194397,-0.9965113909454967,5.248920696811207,98.32704088327311
B0047,5,73.26650326234893,3.9288682785876836,-0.9959235474727745,5.3113229645648525,98.09586437344038
B0047,5,73.26650326234893,3.9213964288218612,-0.9962543212580248,5.36509067869429,97.86460544583902
B0047,5,73.26650326234893,3.9144763411682177,-0.9956876202150813,5.4231623195299985,97.63350171917058
B0047,5,73.26650326234893,3.908129479988281,-0.9944396728668271,5.495121923712844,97.40266620744833
B0047,5,73.26650326234893,3.902227702481735,-0.9954446275885165,5.570425813066679,97.1715897698789
B0047,5,73.26650326234893,3.8967146814758338,-0.9970116181231302,5.62925040595904,96.94016596558333
B0047,5,73.26650326234893,3.89143307547576,-0.9955951173593728,5.699187218034935,96.70906788249641
B0047,5,73.26650326234893,3.886627069877767,-0.9944992227018448,5.758722530278572,96.47822147484139
B0047,5,73.26650326234893,3.8819361173626783,-0.9974247632550638,5.812293456149812,96.24664952539672
B0047,5,73.26650326234893,3.8776715620388593,-0.9965580661125865,5.884633398594073,96.01534670717444
B0047,5,73.26650326234893,3.873560242348452,-0.9952114222597714,5.948077745378384,95.78435806610845
B0047,5,73.26650326234893,3.8697044898839357,-0.9954093909328664,6.005103123315707,95.55329167033895
B0047,5,73.26650326234893,3.8660374249592366,-0.9950814500096307,6.077364057161136,95.32232105593454
B0047,5,73.26650326234893,3.8625445025882583,-0.9959224147165612,6.150592831064328,95.09112447575518
B0047,5,73.26650326234893,3.8591119171830144,-0.9961583992743421,6.212874753179234,94.85990589379325
B0047,5,73.26650326234893,3.8558773502821837,-0.995308639273621,6.261478137332219,94.62887524360578
B0047,5,73.26650326234893,3.8527996448619612,-0.9955740435372091,6.30772837637667,94.39777014763958
B0047,5,73.26650326234893,3.849660181640802,-0.9959880254689157,6.366244330635358,94.1665884976557
B0047,5,73.26650326234893,3.8468108827902956,-0.99466315738638,6.429686117677229,93.93570240888673
B0047,5,73.26650326234893,3.844001810215507,-0.9952484116602631,6.504891029175488,93.70468209896322
B0047,5,73.26650326234893,3.8413817582572025,-0.9955104812242681,6.550274655950201,93.4736023831734
B0047,5,73.26650326234893,3.8386545487758075,-0.9947234064299778,6.59887755993995,93.24271072911904
B0047,5,73.26650326234893,3.836186101089994,-0.9937610571353092,6.655711144133626,93.01205371849514
B0047,5,73.26650326234893,3.833733635219383,-0.9965443493760764,6.698841125290885,92.78067908657071
B0047,5,73.26650326234893,3.8312977649634434,-0.9961837032436591,6.753335461089104,92.5494607187936
B0047,5,73.26650326234893,3.8287865533804246,-0.9946831310502547,6.794781847300661,92.31859392733766
B0047,5,73.26650326234893,3.8262868072185596,-0.9940938248910935,6.838262569329769,92.08784286188799
B0047,5,73.26650326234893,3.8239310088319147,-0.9945226810127561,6.892949329302098,91.85698317525964
B0047,5,73.26650326234893,3.82160282995594,-0.9952064157935645,6.946053991188885,91.62596817167726
B0047,5,73.26650326234893,3.8191895433771816,-0.995471311490158,6.994965109224733,91.39489834675224
B0047,5,73.26650326234893,3.8167955516106686,-0.9953261957510207,7.043333604078361,91.1638610008495
B0047,5,73.26650326234893,3.814444935451003,-0.9955156464408084,7.082257493526354,90.93277549899443
B0047,5,73.26650326234893,3.8119875953845126,-0.9962592678681208,7.125671721802279,90.70152149833486
B0047,5,73.26650326234893,3.8096829281732614,-0.9962120266793909,7.173474395368793,90.47027820024412
B0047,5,73.26650326234893,3.807279149545011,-0.9962633408743129,7.217308442241262,90.23902313381699
B0047,5,73.26650326234893,3.804742274489769,-0.9958807895768783,7.262152197532218,90.00786330531177
B0047,5,73.26650326234893,3.802459301583768,-0.9959723284436401,7.308944178363115,89.7766735616199
B0047,5,73.26650326234893,3.799795911956757,-0.9966693793960779,7.34517688037933,89.5453112806144
B0047,5,73.26650326234893,3.79728653571653,-0.9946603832424357,7.381002894664936,89.31446616080163
B0047,5,73.26650326234893,3.7947671061069954,-0.9951420166465783,7.4165151758191925,89.08344495263724
B0047,5,73.26650326234893,3.792212629553071,-0.9971125785984709,7.451683727219201,88.85227115054781
B0047,6,72.35531441860826,4.198907847432783,-0.0011682412047242,5.074450571014079,100.0
B0047,6,72.35531441860826,4.160705528051207,-0.20148204270850256,5.1114262386251985,99.94524771489345
B0047,6,72.35531441860826,4.010600279902127,-0.9944891513673542,5.148850955136239,99.7114930422141
B0047,6,72.35531441860826,3.991904376783564,-0.9973104312501123,5.207934360379706,99.47707276642228
B0047,6,72.35531441860826,3.978020595373979,-0.9959736106996184,5.273719067707463,99.24300269670248
B0047,6,72.35531441860826,3.9656096577993116,-0.9969330203321111,5.342306394872466,99.00865373628392
B0047,6,72.35531441860826,3.954927070436869,-0.9947714958292121,5.397666781259603,98.77488764158814
B0047,6,72.35531441860826,3.9451219995531837,-0.9957404816281108,5.460015699338956,98.54080594051416
B0047,6,72.35531441860826,3.93629080233966,-0.9962230241847094,5.533206345069479,98.30665736357349
B0047,6,72.35531441860826,3.9283427616179116,-0.9957815633562744,5.600756508393179,98.07260535246098
B0047,6,72.35531441860826,3.9210032676029885,-0.995431009331018,5.662405321353602,97.83863848736928
B0047,6,72.35531441860826,3.914137816171582,-0.995398439991525,5.734783782066552,97.60466834162725
B0047,6,72.35531441860826,3.9077287889576446,-0.9960685673021985,5.814604409134737,97.37054503690491
B0047,6,72.35531441860826,3.9018122431183344,-0.9958680014144242,5.877665878497031,97.13647918091783
B0047,6,72.35531441860826,3.896311691181184,-0.9941793461726903,5.934531119414929,96.90279737654171
B0047,6,72.35531441860826,3.891107607055745,-0.9959715198926501,5.9866938711828945,96.6686984481747
B0047,6,72.35531441860826,3.8862859468691644,-0.9961724867592235,6.056527430869441,96.43455030318265
B0047,6,72.35531441860826,3.881777150344189,-0.9937865199929307,6.133749630764798,96.20101203664143
B0047,6,72.35531441860826,3.8774705523582154,-0.9952130774100243,6.185936472608818,95.96705570649142
B0047,6,72.35531441860826,3.873400671526925,-0.99641364740028,6.247413747996765,95.73283748602215
B0047,6,72.35531441860826,3.869549546524493,-0.9951602609383222,6.312695348906908,95.49896018329405
B0047,6,72.35531441860826,3.865812607803845,-0.9959255564191637,6.381685821403382,95.26483896623242
B0047,6,72.35531441860826,3.8623080906362834,-0.9967427751933694,6.445179179236391,95.03056737640277
B0047,6,72.35531441860826,3.8589575659832285,-0.9961528105469342,6.501152956327694,94.79642878413893
B0047,6,72.35531441860826,3.85568504250192,-0.9953541301323355,6.550607467584656,94.56248715374392
B0047,6,72.35531441860826,3.85266526797765,-0.9945383397292838,6.599024618886189,94.32871633664782
B0047,6,72.35531441860826,3.8497235669527803,-0.9956709754426033,6.669748979193632,94.09469199885191
B0047,6,72.35531441860826,3.846670546967989,-0.9947319510658542,6.723280393345239,93.86088461122011
B0047,6,72.35531441860826,3.844113423751084,-0.9947224354107376,6.779535933102965,93.62707917102203
B0047,6,72.35531441860826,3.8413422444416927,-0.9956370353815285,6.825522640305324,93.39304404860714
B0047,6,72.35531441860826,3.838769200034285,-0.9961475473659133,6.8771695094176994,93.15889447015124
B0047,6,72.35531441860826,3.836120138068095,-0.9952543560860179,6.929090829679864,92.92498296030072
B0047,6,72.35531441860826,3.8336859917415196,-0.9961171622141801,6.969928744894349,92.69082792654773
B0047,6,72.35531441860826,3.8311849711059383,-0.9960286692542918,7.021251171276012,92.45672680254171
B0047,6,72.35531441860826,3.828714713133805,-0.9958987183811356,7.08680929877671,92.22264079463406
B0047,6,72.35531441860826,3.82627487715985,-0.9956516312591009,7.140601080601437,91.9886253891978
B0047,6,72.35531441860826,3.823845632656273,-0.9958472744201704,7.18314224878966,91.75454279709287
